SEQKEY;Response;Creative;Marketing Segment;CHANNEL
UB0224330117;N;A;35;Web
UB022497464;N;A;1;Email
UB0225087619;N;A;13;Email
UB022509836;Y;A;7;Email
UB0225147812;N;A;1;Email
UB0225200513;N;A;35;Email
UB022618996;N;A;31;Direct Mail
UB0226195611;N;A;31;Direct Mail
UB022660544;N;A;13;Web
UB0228155820;N;A;13;Email
UB022834064;N;A;35;Web
UB022883485;Y;A;13;Direct Mail
UB0229272016;N;A;1;Web
UB0229404919;N;A;13;Email
UB0229557420;N;A;35;Web
UB0229951913;N;A;13;Direct Mail
UB0233216115;N;A;13;Email
UB0233378917;N;A;35;Email
UB0233698010;N;A;35;Direct Mail
UB0234873812;N;A;35;Direct Mail
UB023504453;N;A;35;Email
UB0235433012;N;A;13;Direct Mail
UB023694529;N;A;13;Direct Mail
UB0237474220;N;A;13;Web
UB023793295;N;A;13;Email
UB023815313;N;A;13;Email
UB0238468311;N;A;13;Email
UB0238726418;N;A;13;Direct Mail
UB0238852810;N;A;13;Web
UB0239163913;N;A;13;Web
UB023918869;N;A;13;Email
UB024016516;N;A;13;Email
UB024023456;N;A;13;Direct Mail
UB024064788;N;A;13;Email
UB024124501;N;A;35;Email
UB0241673315;N;A;35;Web
UB0241694912;N;A;35;Email
UB0242056016;N;A;13;Email
UB024207928;N;A;13;Direct Mail
UB0243694711;N;A;35;Web
UB0244290311;N;A;13;Email
UB0244379419;N;A;35;Email
UB024457651;Y;A;35;Direct Mail
UB0245582214;N;A;13;Web
UB0246419620;N;A;35;Email
UB0246572213;N;A;35;Email
UB024681977;N;A;35;Web
UB0246870014;N;A;13;Direct Mail
UB0246920312;N;A;35;Email
UB024725387;N;A;35;Direct Mail
UB024744439;N;A;35;Email
UB024749144;N;A;13;Email
UB0248259419;N;A;13;Email
UB0248270119;N;A;13;Email
UB024855225;N;A;13;Email
UB0248675114;N;A;35;Direct Mail
UB024901916;N;A;35;Web
UB0249157915;N;A;35;Email
UB024921481;N;A;13;Web
UB024937402;N;A;35;Email
UB024940783;N;A;13;Email
UB0249587716;N;A;13;Direct Mail
UB025058326;N;A;13;Web
UB025075986;N;A;13;Direct Mail
UB0250807520;N;A;13;Email
UB025181242;N;A;13;Email
UB025265151;N;A;13;Email
UB0253003820;N;A;13;Email
UB0254406217;N;A;13;Web
UB025442602;N;A;13;Email
UB0254605916;N;A;13;Web
UB0254662011;N;A;54;Web
UB025560744;N;A;13;Web
UB025580885;N;A;13;Email
UB025645579;N;A;13;Email
UB0256769119;N;A;35;Email
UB0257403618;N;A;35;Email
UB0257426711;N;A;32;Web
UB025786316;N;A;35;Email
UB0259023011;N;A;35;Email
UB0259201215;N;A;35;Email
UB025935156;N;A;35;Email
UB026046273;N;A;13;Direct Mail
UB026065156;N;A;13;Web
UB0260706710;N;A;13;Web
UB026179007;N;A;13;Email
UB026190396;N;A;13;Direct Mail
UB0261907012;N;A;13;Email
UB0262124110;N;A;7;Web
UB026451661;N;A;13;Direct Mail
UB026460081;N;A;35;Email
UB026481111;Y;A;13;Direct Mail
UB026496227;N;A;13;Direct Mail
UB026529643;N;A;35;Email
UB026568416;N;A;13;Email
UB026605205;N;A;35;Direct Mail
UB026617832;N;A;13;Direct Mail
UB0266643617;N;A;35;Email
UB0266791312;N;A;54;Email
UB026707198;N;A;13;Email
UB0267098219;N;A;35;Web
UB0268020517;N;A;31;Email
UB0268214410;N;A;35;Email
UB0268552711;N;A;35;Email
UB0268922219;N;A;35;Direct Mail
UB0269950220;N;A;13;Email
UB027019283;N;A;35;Web
UB0270636419;Y;A;35;Email
UB027091376;N;A;35;Email
UB027123052;N;A;13;Email
UB0271502713;N;A;13;Direct Mail
UB0271670212;N;A;13;Direct Mail
UB027271881;N;A;13;Direct Mail
UB0272860819;N;A;35;Email
UB0273331918;N;A;13;Direct Mail
UB027409916;N;A;35;Email
UB0274443118;N;A;35;Email
UB0274508117;Y;A;54;Email
UB0274549516;N;A;13;Direct Mail
UB0275122018;N;A;35;Email
UB0275331716;N;A;13;Direct Mail
UB0275850616;Y;A;35;Email
UB027598842;N;A;13;Web
UB0276153418;N;A;13;Email
UB0276202914;N;A;35;Email
UB027646525;N;A;7;Email
UB0277052711;N;A;13;Direct Mail
UB027802941;N;A;31;Web
UB0278105215;N;A;13;Email
UB0278191212;N;A;13;Email
UB027861504;N;A;13;Email
UB027875545;N;A;35;Email
UB0278803218;N;A;13;Direct Mail
UB0278914717;N;A;31;Web
UB027899808;Y;A;13;Email
UB027962179;N;A;13;Email
UB0279716518;Y;A;1;Email
UB0280171014;N;A;13;Direct Mail
UB028052082;N;A;13;Web
UB0280546314;N;A;13;Email
UB0280552120;N;A;13;Direct Mail
UB0280731119;Y;A;13;Direct Mail
UB0281098417;N;A;54;Email
UB028188968;N;A;13;Email
UB0282038916;N;A;1;Email
UB0282749119;N;A;35;Email
UB0282813519;N;A;35;Web
UB0282831712;N;A;7;Direct Mail
UB0283214519;N;A;35;Email
UB028403536;N;A;35;Direct Mail
UB0284173215;N;A;35;Email
UB028444709;N;A;54;Email
UB028469968;N;A;13;Email
UB028472593;N;A;35;Email
UB0284763013;N;A;13;Web
UB0285080815;N;A;54;Email
UB028656165;N;A;13;Email
UB028668048;N;A;13;Web
UB0286851118;N;A;13;Web
UB0287266110;N;A;35;Email
UB0287535918;N;A;7;Web
UB028828929;N;A;1;Direct Mail
UB0289150517;N;A;1;Email
UB028940462;N;A;13;Email
UB0289597713;N;A;13;Email
UB0289973020;N;A;35;Web
UB029064367;N;A;1;Web
UB029072856;N;A;13;Direct Mail
UB029088128;N;A;7;Direct Mail
UB0290980218;N;A;13;Direct Mail
UB0290982815;N;A;13;Web
UB029169301;N;A;13;Email
UB0292439711;N;A;35;Email
UB029315583;N;A;1;Direct Mail
UB0293314110;N;A;1;Email
UB0293417219;N;A;35;Web
UB0293920520;N;A;35;Email
UB0294096315;N;A;35;Email
UB0294345414;N;A;35;Email
UB029447595;N;A;35;Web
UB029507151;N;A;7;Direct Mail
UB0295471711;N;A;1;Direct Mail
UB029554091;N;A;13;Web
UB029613408;N;A;13;Web
UB029745828;N;A;13;Web
UB029746658;N;A;13;Direct Mail
UB0297954011;Y;A;13;Direct Mail
UB029830395;N;A;35;Email
UB0298391420;N;A;35;Email
UB0298911915;N;A;35;Web
UB0299366511;N;A;13;Direct Mail
UB0300206020;N;A;35;Email
UB0300745719;N;A;35;Direct Mail
UB0301868615;N;A;13;Web
UB0302037712;N;A;13;Email
UB0302550920;N;A;35;Email
UB0303004618;N;A;13;Web
UB030333626;N;A;13;Email
UB0303584711;N;A;1;Direct Mail
UB0304006010;N;A;13;Email
UB0304014415;N;A;13;Email
UB0304458315;N;A;1;Direct Mail
UB030513568;N;A;1;Web
UB0306121516;N;A;35;Email
UB030612564;N;A;35;Email
UB030667355;N;A;35;Email
UB030680463;N;A;35;Email
UB030735746;N;A;35;Email
UB030739629;N;A;1;Email
UB030759188;N;A;13;Email
UB030778238;N;A;13;Email
UB0307956311;N;A;13;Web
UB0309350712;N;A;13;Direct Mail
UB031004439;N;A;32;Web
UB031042965;N;A;35;Direct Mail
UB0311623316;Y;A;1;Web
UB031211421;N;A;13;Web
UB0312149811;N;A;1;Email
UB031223145;N;A;13;Email
UB0312239716;Y;A;13;Web
UB031268365;N;A;13;Web
UB031296995;N;A;1;Web
UB0313003617;N;A;35;Email
UB0313063019;N;A;13;Email
UB0313218010;N;A;13;Web
UB031359283;N;A;35;Email
UB0313718915;N;A;35;Direct Mail
UB0315474714;N;A;13;Email
UB0315636110;N;A;13;Web
UB031587638;N;A;13;Email
UB0316004112;N;A;13;Email
UB031657018;Y;A;13;Direct Mail
UB031665351;N;A;35;Email
UB031680698;N;A;35;Direct Mail
UB031705946;N;A;13;Email
UB0317123812;N;A;32;Email
UB031924655;N;A;35;Email
UB0319543518;N;A;35;Email
UB0320004519;N;A;35;Direct Mail
UB032007307;N;A;13;Direct Mail
UB032046419;N;A;13;Direct Mail
UB0320541611;N;A;13;Web
UB032061823;N;A;35;Web
UB0320884019;N;A;13;Email
UB032103337;N;A;35;Email
UB0321048111;N;A;13;Direct Mail
UB0321103411;N;A;35;Direct Mail
UB0321430111;N;A;13;Email
UB032357939;N;A;35;Direct Mail
UB032383835;N;A;35;Email
UB032386318;N;A;35;Direct Mail
UB032435579;N;A;35;Email
UB032576235;N;A;13;Email
UB032587955;N;A;35;Web
UB0326546911;N;A;13;Email
UB032739929;N;A;35;Direct Mail
UB0327607811;Y;A;13;Web
UB032867139;N;A;35;Direct Mail
UB032885455;N;A;35;Email
UB032916303;N;A;13;Email
UB032947171;N;A;35;Direct Mail
UB032957064;N;A;35;Email
UB032994194;N;A;54;Direct Mail
UB0330058920;N;A;13;Direct Mail
UB033017108;N;A;35;Direct Mail
UB033053563;N;A;13;Web
UB033184826;N;A;31;Email
UB0332661814;N;A;13;Direct Mail
UB033299505;N;A;13;Email
UB0333407512;N;A;1;Email
UB033346951;N;A;35;Email
UB0333482813;N;A;35;Email
UB0333654217;N;A;35;Direct Mail
UB0333788819;Y;A;1;Email
UB0333795320;N;A;1;Email
UB033389442;N;A;13;Email
UB033404605;N;A;13;Direct Mail
UB033434077;N;A;13;Email
UB0334375310;N;A;13;Email
UB033456425;Y;A;13;Direct Mail
UB0334601216;N;A;13;Email
UB033484308;N;A;7;Web
UB033491642;N;A;13;Direct Mail
UB033495292;N;A;13;Web
UB0335001414;N;A;7;Direct Mail
UB0335230918;N;A;35;Email
UB033569209;N;A;54;Email
UB0337552410;N;A;13;Email
UB033768292;N;A;35;Email
UB033771321;N;A;13;Direct Mail
UB0337819719;N;A;35;Direct Mail
UB033811675;Y;A;1;Direct Mail
UB033839737;N;A;35;Email
UB033868106;Y;A;13;Direct Mail
UB033885508;N;A;13;Email
UB033901508;N;A;13;Web
UB0339267720;N;A;35;Web
UB033942288;N;A;35;Email
UB034029227;N;A;35;Email
UB0340663418;N;A;35;Email
UB034136711;N;A;35;Email
UB0342294613;N;A;35;Email
UB0343027910;N;A;13;Direct Mail
UB0343749816;N;A;13;Web
UB0343796917;N;A;33;Email
UB034509621;N;A;32;Email
UB034553003;N;A;10;Email
UB0345552412;N;A;1;Direct Mail
UB0346412010;N;A;32;Email
UB034666462;N;A;54;Email
UB034764706;N;A;7;Email
UB034810661;N;A;13;Web
UB034871542;N;A;13;Email
UB034894654;N;A;13;Email
UB034929724;N;A;13;Email
UB035004105;N;A;10;Web
UB035059637;N;A;1;Direct Mail
UB0351186219;N;A;13;Direct Mail
UB0351370211;N;A;13;Email
UB035228105;N;A;10;Email
UB035296583;N;A;35;Web
UB0353216519;N;A;35;Email
UB035349977;Y;A;10;Email
UB035368108;Y;A;10;Email
UB035401841;N;A;10;Email
UB0354667814;N;A;13;Direct Mail
UB0354876519;Y;A;13;Web
UB0355706312;N;A;13;Email
UB0355902818;N;A;13;Email
UB035737307;N;A;35;Email
UB0357689915;N;A;7;Email
UB0358115416;Y;A;13;Direct Mail
UB0358158411;N;A;13;Direct Mail
UB0358435610;N;A;13;Web
UB0358441420;N;A;13;Email
UB035862607;N;A;13;Web
UB035865753;N;A;13;Web
UB0359345613;N;A;35;Email
UB0359809115;N;A;13;Direct Mail
UB035996028;N;A;13;Email
UB0360291910;N;A;13;Email
UB0360367712;N;A;9;Direct Mail
UB0360479011;N;A;13;Email
UB036051024;N;A;13;Web
UB0362744519;Y;A;13;Web
UB036293599;N;A;13;Email
UB0363114011;N;A;13;Direct Mail
UB0363796417;N;A;13;Email
UB036489469;N;A;35;Direct Mail
UB0365075113;N;A;35;Web
UB0365169216;N;A;35;Email
UB0365407610;N;A;35;Email
UB0366035415;N;A;35;Email
UB036646533;N;A;13;Web
UB036657347;N;A;35;Email
UB036719229;N;A;54;Email
UB0367390213;N;A;7;Web
UB0367678017;N;A;13;Email
UB036832086;N;A;9;Email
UB036850131;N;A;9;Web
UB037107123;N;A;13;Direct Mail
UB0371297311;N;A;13;Direct Mail
UB037157522;N;A;13;Email
UB037215941;N;A;35;Web
UB0372447314;N;A;13;Email
UB037297619;N;A;13;Email
UB037364445;N;A;13;Email
UB037431767;N;A;35;Email
UB037460051;N;A;35;Email
UB037485304;N;A;13;Email
UB037501301;N;A;13;Email
UB0375032019;N;A;13;Email
UB0375121119;Y;A;13;Web
UB037519069;N;A;13;Email
UB0375533714;N;A;13;Email
UB037633153;N;A;35;Web
UB0377103718;N;A;35;Email
UB0377490810;N;A;35;Email
UB037851444;N;A;35;Direct Mail
UB037899715;N;A;13;Email
UB037927445;N;A;35;Email
UB0379799010;N;A;35;Email
UB037989158;N;A;35;Web
UB038004303;N;A;35;Email
UB0380608014;N;A;35;Web
UB038084333;N;A;13;Direct Mail
UB038105958;N;A;13;Direct Mail
UB038187889;N;A;35;Direct Mail
UB0381968714;N;A;35;Email
UB0382469519;N;A;35;Direct Mail
UB0382504915;N;A;13;Direct Mail
UB0382646819;N;A;13;Web
UB0382683110;N;A;13;Web
UB0383268016;N;A;35;Web
UB0383314217;N;A;13;Direct Mail
UB038349918;N;A;35;Direct Mail
UB0384362013;N;A;35;Direct Mail
UB0385014616;N;A;34;Web
UB038572404;N;A;34;Email
UB038593455;N;A;13;Email
UB0385952712;N;A;13;Web
UB0386311518;N;A;13;Email
UB038638916;N;A;13;Direct Mail
UB0386391710;Y;A;13;Email
UB038720901;N;A;9;Direct Mail
UB0387623213;N;A;34;Direct Mail
UB0388451712;N;A;13;Web
UB038852098;N;A;13;Email
UB0388571219;N;A;35;Direct Mail
UB038902829;N;A;13;Email
UB0389241111;N;A;35;Direct Mail
UB0389843414;N;A;13;Web
UB038993171;N;A;35;Web
UB0390521310;N;A;9;Direct Mail
UB0390562718;N;A;34;Web
UB0390627818;N;A;35;Email
UB0390726811;N;A;35;Direct Mail
UB039076075;N;A;13;Email
UB0390770619;N;A;13;Direct Mail
UB0391135120;N;A;35;Email
UB0392281216;N;A;35;Email
UB039254845;N;A;35;Web
UB039405901;N;A;35;Email
UB0394141620;N;A;9;Direct Mail
UB0394342014;N;A;35;Email
UB039516219;N;A;13;Email
UB039549551;N;A;13;Direct Mail
UB0395685110;N;A;13;Email
UB039582384;N;A;13;Email
UB0396002813;N;A;13;Email
UB0396365911;N;A;13;Email
UB039673951;N;A;9;Email
UB0396783317;N;A;35;Email
UB0397685913;Y;A;10;Email
UB039771392;N;A;35;Email
UB039930524;N;A;13;Email
UB040217625;Y;A;33;Email
UB0403672916;N;A;9;Email
UB040416046;N;A;35;Web
UB0404162014;N;A;35;Email
UB0404365916;N;A;9;Email
UB040451183;N;A;35;Direct Mail
UB0405377311;N;A;35;Email
UB0405767515;N;A;9;Email
UB040671208;N;A;13;Email
UB040710566;Y;A;13;Web
UB040816185;N;A;13;Direct Mail
UB0408786210;Y;A;13;Web
UB040882173;Y;A;10;Email
UB0409115311;N;A;56;Web
UB0409148415;N;A;13;Email
UB0409333217;N;A;10;Direct Mail
UB041106152;N;A;35;Email
UB6501875613;N;B;7;Web
UB6502373110;N;B;7;Email
UB6502441614;Y;B;1;Direct Mail
UB650271123;N;B;7;Email
UB650389602;N;B;10;Web
UB6505559216;N;B;54;Direct Mail
UB6506664914;N;B;7;Email
UB650710037;N;B;54;Web
UB6509416111;N;B;10;Email
UB6509685120;N;B;7;Direct Mail
UB6511296314;Y;B;1;Web
UB6511471211;N;B;1;Email
UB6511622013;Y;B;1;Email
UB6511728513;Y;B;1;Direct Mail
UB6513330811;N;B;1;Web
UB6514403211;N;B;1;Email
UB6517284320;N;B;10;Web
UB6521247419;N;B;7;Direct Mail
UB652141813;N;B;7;Email
UB6522466915;N;B;54;Email
UB6527055512;N;B;54;Direct Mail
UB6528171913;N;B;54;Direct Mail
UB652818343;Y;B;54;Web
UB6528259213;N;B;54;Direct Mail
UB652924354;N;B;54;Email
UB652971119;N;B;54;Email
UB653166895;N;B;10;Direct Mail
UB653324549;N;B;1;Direct Mail
UB6536050511;N;B;54;Email
UB653676174;Y;B;54;Email
UB6536770812;N;B;54;Web
UB6536829216;N;B;54;Email
UB6536854020;Y;B;1;Web
UB6539236710;N;B;54;Web
UB653944704;N;B;54;Email
UB653952204;N;B;7;Direct Mail
UB6539529515;N;B;7;Email
UB654062413;Y;B;54;Direct Mail
UB654101776;N;B;7;Web
UB654360164;N;B;1;Direct Mail
UB6543879818;N;B;7;Email
UB6545091817;N;B;1;Web
UB6546449720;N;B;7;Email
UB6547804217;N;B;1;Web
UB655078998;N;B;1;Direct Mail
UB655084671;N;B;7;Email
UB6551771610;N;B;1;Direct Mail
UB6558622418;N;B;54;Direct Mail
UB656078143;N;B;54;Direct Mail
UB6561053711;N;B;10;Email
UB6565468317;N;B;7;Direct Mail
UB6568074613;N;B;10;Direct Mail
UB6570278913;N;B;7;Direct Mail
UB657043714;Y;B;7;Web
UB657182641;N;B;54;Direct Mail
UB6572917019;N;B;7;Email
UB6573132515;N;B;7;Web
UB657314083;N;B;7;Web
UB657337689;N;B;10;Email
UB6573736313;N;B;10;Email
UB6575297420;N;B;1;Web
UB657747397;N;B;1;Direct Mail
UB6577547010;N;B;54;Email
UB6577651014;N;B;1;Direct Mail
UB6578127017;N;B;1;Web
UB6581836117;N;B;54;Email
UB658329412;N;B;10;Email
UB6583668610;N;B;54;Email
UB658470977;N;B;54;Email
UB658479077;N;B;54;Email
UB6584987910;N;B;10;Email
UB658574686;N;B;1;Direct Mail
UB6586008215;N;B;54;Email
UB6586169219;N;B;54;Direct Mail
UB658817813;N;B;1;Direct Mail
UB658819484;N;B;10;Direct Mail
UB659048808;N;B;10;Email
UB6590581214;N;B;10;Direct Mail
UB6591585219;N;B;54;Direct Mail
UB6592941619;N;B;10;Email
UB6593247714;N;B;1;Direct Mail
UB659414867;N;B;54;Email
UB659430785;N;B;54;Direct Mail
UB659518652;N;B;10;Web
UB659556762;N;B;54;Email
UB6596475117;N;B;54;Email
UB6600272614;N;B;1;Email
UB6602003316;N;B;1;Direct Mail
UB660304533;N;B;54;Email
UB6603210313;N;B;54;Web
UB6603341616;N;B;10;Direct Mail
UB660411466;N;B;7;Email
UB660417163;N;B;1;Email
UB660483989;Y;B;54;Web
UB660484147;N;B;54;Email
UB660493219;Y;B;1;Direct Mail
UB6605180615;N;B;54;Direct Mail
UB660655828;N;B;1;Web
UB660793106;N;B;10;Email
UB6610410010;N;B;54;Email
UB6611271512;N;B;7;Direct Mail
UB661514738;N;B;54;Direct Mail
UB6615559919;N;B;54;Direct Mail
UB6615844520;N;B;54;Direct Mail
UB6616140719;N;B;10;Web
UB661912897;N;B;1;Email
UB6621032920;N;B;7;Email
UB6621045118;Y;B;1;Direct Mail
UB662152944;N;B;54;Web
UB662173244;N;B;7;Direct Mail
UB6624202516;N;B;54;Email
UB662503664;N;B;1;Email
UB6625042414;N;B;1;Web
UB6626206413;N;B;1;Direct Mail
UB6627589212;N;B;10;Web
UB6628109819;N;B;10;Email
UB6629055213;N;B;10;Email
UB6629641914;N;B;54;Direct Mail
UB6630320713;N;B;54;Email
UB6631698512;N;B;54;Email
UB6631984920;N;B;1;Direct Mail
UB6632848517;N;B;54;Email
UB6633808811;N;B;1;Email
UB6635037213;N;B;10;Email
UB6635239415;N;B;10;Email
UB663535827;N;B;54;Email
UB663562051;N;B;1;Web
UB663587978;N;B;1;Web
UB6638215112;N;B;10;Web
UB6639160810;N;B;10;Email
UB6639411515;N;B;54;Email
UB664197306;N;B;7;Web
UB6642146219;N;B;7;Direct Mail
UB6646619411;N;B;54;Direct Mail
UB664972073;N;B;1;Web
UB665036403;Y;B;1;Direct Mail
UB665118664;N;B;54;Email
UB665324581;N;B;7;Direct Mail
UB665470197;N;B;54;Email
UB665522175;N;B;7;Email
UB665638182;N;B;7;Email
UB665654256;N;B;7;Direct Mail
UB666103202;N;B;10;Direct Mail
UB666213763;N;B;7;Direct Mail
UB6668560317;N;B;54;Email
UB667082643;N;B;54;Web
UB6672278618;N;B;54;Web
UB667252764;N;B;7;Direct Mail
UB667296334;N;B;54;Direct Mail
UB6674729618;N;B;10;Direct Mail
UB6677404315;N;B;1;Email
UB667821948;N;B;7;Email
UB6678822512;N;B;1;Email
UB6680491517;N;B;54;Direct Mail
UB6680629011;N;B;54;Direct Mail
UB6680766014;N;B;1;Email
UB668184444;N;B;54;Direct Mail
UB6682229713;N;B;1;Direct Mail
UB6685732715;N;B;7;Email
UB668667244;N;B;54;Email
UB668741573;N;B;54;Direct Mail
UB668741819;N;B;54;Email
UB6688010512;N;B;1;Web
UB6689673912;N;B;54;Email
UB6690402011;N;B;1;Web
UB669060584;N;B;1;Direct Mail
UB6691667719;N;B;54;Direct Mail
UB6692289918;N;B;54;Direct Mail
UB669337971;N;B;10;Email
UB669552531;N;B;1;Direct Mail
UB6696397614;N;B;7;Direct Mail
UB6700059613;N;B;54;Web
UB6700082812;N;B;54;Direct Mail
UB6703247412;N;B;54;Web
UB6704753014;N;B;1;Email
UB6704811615;N;B;54;Direct Mail
UB670514749;N;B;1;Email
UB6705879210;N;B;7;Web
UB670639826;N;B;7;Email
UB6706493115;N;B;54;Email
UB670729187;N;B;54;Direct Mail
UB6710051119;N;B;7;Direct Mail
UB6710368910;N;B;1;Email
UB6710575912;N;B;7;Email
UB671118809;N;B;1;Web
UB671196777;N;B;7;Email
UB6712099816;N;B;1;Email
UB6714747011;N;B;1;Direct Mail
UB6715047419;Y;B;1;Email
UB6715522610;Y;B;1;Web
UB6717090216;Y;B;1;Email
UB671715044;Y;B;1;Email
UB6718756715;N;B;10;Direct Mail
UB672094032;N;B;54;Web
UB672111515;N;B;10;Web
UB6721346214;N;B;54;Email
UB6722935119;N;B;54;Email
UB672329839;N;B;54;Email
UB6723594513;N;B;1;Direct Mail
UB672484438;N;B;1;Email
UB6727364911;N;B;10;Email
UB672907917;N;B;10;Email
UB6733394816;N;B;7;Email
UB6734606416;N;B;7;Web
UB6735365618;N;B;54;Email
UB673553966;N;B;54;Web
UB6736631019;N;B;54;Email
UB6736935511;N;B;10;Web
UB673718806;N;B;1;Web
UB673800978;N;B;54;Email
UB673854433;N;B;7;Email
UB6740660316;N;B;54;Direct Mail
UB6742408516;N;B;54;Email
UB6743924012;N;B;1;Email
UB674547858;N;B;7;Email
UC000127732;N;C;15;Email
UC000169805;N;C;1;Email
UC0003378710;Y;C;16;Direct Mail
UC0004619316;N;C;1;Direct Mail
UC0006162218;N;C;16;Email
UC0006599512;N;C;17;Email
UC000720092;N;C;14;Email
UC0007639816;N;C;54;Email
UC000886826;N;C;54;Email
UC0010800115;N;C;17;Email
UC0012022018;N;C;58;Email
UC0013639020;N;C;54;Email
UC0014447710;N;C;58;Email
UC001681611;N;C;16;Direct Mail
UC001857105;Y;C;7;Email
UC002423882;N;C;4;Email
UC0026465514;N;C;7;Email
UC002759419;N;C;4;Email
UC0027770715;N;C;4;Direct Mail
UC0027993519;N;C;58;Email
UC0028406717;N;C;1;Email
UC0029213610;N;C;17;Email
UC002942805;N;C;1;Direct Mail
UC0034255019;N;C;4;Direct Mail
UC0034669219;N;C;58;Email
UC003479067;N;C;4;Email
UC0035357319;N;C;58;Direct Mail
UC0035663414;Y;C;4;Direct Mail
UC0037655819;N;C;11;Web
UC003855596;N;C;11;Web
UC003884136;N;C;1;Email
UC0041708918;N;C;1;Direct Mail
UC0042179211;N;C;11;Email
UC004237071;N;C;58;Email
UC0042530617;N;C;11;Web
UC0043023119;N;C;4;Direct Mail
UC004455282;N;C;54;Email
UC004760695;N;C;54;Email
UC0049324720;N;C;4;Email
UC0051070116;N;C;4;Email
UC0051639319;Y;C;11;Web
UC0054216719;Y;C;1;Direct Mail
UC0054593911;N;C;1;Email
UC0054904813;Y;C;54;Email
UC005538348;N;C;17;Direct Mail
UC0055780120;N;C;54;Web
UC005672226;N;C;4;Email
UC0057376620;N;C;54;Direct Mail
UC0060053618;N;C;54;Email
UC0061167312;N;C;54;Email
UC006196438;N;C;54;Email
UC0062658015;N;C;16;Direct Mail
UC006292799;N;C;54;Email
UC0063042620;N;C;58;Email
UC006497317;N;C;54;Direct Mail
UC006564471;N;C;58;Email
UC006678817;N;C;54;Email
UC0067199015;N;C;15;Direct Mail
UC0068232818;N;C;15;Email
UC0069273120;N;C;15;Web
UC0071185315;N;C;54;Email
UC007123155;N;C;17;Direct Mail
UC0073916911;N;C;54;Web
UC007568829;N;C;7;Direct Mail
UC007625263;N;C;16;Web
UC0081274315;N;C;54;Direct Mail
UC008237245;N;C;15;Email
UC008440926;N;C;14;Web
UC0085293911;N;C;54;Web
UC0085511410;N;C;16;Web
UC0085553612;N;C;54;Web
UC008557003;N;C;11;Direct Mail
UC008684972;N;C;7;Email
UC008716249;N;C;54;Direct Mail
UC008826882;N;C;14;Direct Mail
UC009084267;N;C;11;Web
UC0094261514;N;C;15;Direct Mail
UC0094271413;N;C;11;Direct Mail
UC009427485;N;C;11;Direct Mail
UC0097093912;N;C;7;Direct Mail
UC009957878;N;C;7;Direct Mail
UC010008435;N;C;14;Direct Mail
UC0100768117;N;C;11;Direct Mail
UC0102634320;N;C;14;Web
UC0103686211;N;C;11;Direct Mail
UC010438848;N;C;14;Email
UC0104558217;N;C;11;Email
UC0106853515;Y;C;54;Web
UC010924446;N;C;7;Direct Mail
UC0111200218;N;C;1;Email
UC011182641;N;C;7;Web
UC0112708310;Y;C;16;Web
UC0118693117;N;C;54;Direct Mail
UC012038194;Y;C;16;Email
UC012327926;N;C;54;Direct Mail
UC012460735;N;C;54;Web
UC0124664416;N;C;14;Email
UC0126950511;N;C;1;Email
UC012751065;N;C;15;Email
UC0127650016;Y;C;7;Direct Mail
UC0129171512;N;C;56;Email
UC013057887;N;C;56;Direct Mail
UC013237164;N;C;16;Email
UC013745601;N;C;1;Direct Mail
UC014030131;N;C;56;Direct Mail
UC0140405217;N;C;1;Web
UC0143126112;N;C;7;Direct Mail
UC0143695516;Y;C;1;Email
UC0146267017;N;C;16;Email
UC014641635;N;C;15;Email
UC014643464;Y;C;16;Direct Mail
UC0148129011;N;C;56;Email
UC0148412020;N;C;15;Email
UC0152708418;N;C;15;Email
UC0152773817;N;C;16;Direct Mail
UC0153662216;N;C;14;Email
UC0157439111;N;C;1;Web
UC015939382;N;C;15;Direct Mail
UC0160216820;Y;C;16;Web
UC016068396;N;C;7;Email
UC016069533;N;C;15;Email
UC016131994;N;C;15;Email
UC0161410614;N;C;15;Direct Mail
UC016192877;N;C;15;Email
UC0162718117;N;C;16;Direct Mail
UC016297574;N;C;16;Email
UC016696217;N;C;16;Web
UC016704625;N;C;16;Email
UC0167066017;N;C;16;Email
UC0169475120;N;C;15;Direct Mail
UC017000384;N;C;15;Direct Mail
UC0172924317;N;C;1;Direct Mail
UC0173393020;N;C;5;Email
UC0173549716;N;C;5;Email
UC0174952216;N;C;5;Email
UC0177751510;N;C;5;Direct Mail
UC017820932;N;C;16;Direct Mail
UC0179235711;N;C;54;Email
UC018088155;N;C;16;Email
UC018095573;N;C;16;Direct Mail
UC0181459919;N;C;16;Email
UC0181652913;N;C;16;Web
UC018268829;N;C;16;Direct Mail
UC018284661;N;C;5;Email
UC0185793716;N;C;15;Email
UC0185912314;N;C;15;Email
UC018618301;N;C;5;Web
UC018632163;N;C;15;Email
UC018761199;N;C;11;Email
UC018773809;N;C;15;Direct Mail
UC019166188;N;C;11;Direct Mail
UC019183588;N;C;11;Email
UC019400895;N;C;11;Email
UC0197313015;N;C;11;Email
UC019758532;N;C;17;Email
UC0198012713;N;C;11;Email
UC0199592714;N;C;14;Web
UC0203709119;N;C;17;Direct Mail
UC0203771118;N;C;16;Email
UC0204076413;N;C;11;Direct Mail
UC0204175416;N;C;16;Email
UC0204515119;N;C;16;Direct Mail
UC020467952;N;C;16;Email
UC0204853611;N;C;16;Email
