State,Ordered On,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Total Net Sales,Total Gross Sales,Order ID,Market Segment
New York,2009-08-17 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,iDEN i95,$2364.75,$2515.6915,1,HOME OFFICE
New York,2009-08-17 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,KF 688,$3483.81,$3828.3626,1,CONSUMER
New York,2009-08-17 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6120I,$4146.61,$4364.8526,1,SMALL BUSINESS
New York,2009-08-18 00:00:00,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,Pastel Pink Envelopes,$283.07,$301.1383,1,CONSUMER
New York,2009-08-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,CH 768,$5798.4,$5856.9697,1,CONSUMER
New York,2009-08-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i85s,$2443.2,$2545,1,CONSUMER
New York,2009-08-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Timeport L7089,$2343.41,$2519.7957,1,CONSUMER
New York,2009-08-19 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 312,$105.44,$105.44,1,SMALL BUSINESS
New York,2009-08-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC ST7868,$2592.87,$2645.7857,1,SMALL BUSINESS
New York,2009-08-20 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Stacking Trays by OIC,$165.61,$172.5104,1,CORPORATE
New York,2009-08-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 5185I,$2975.53,$3306.1444,1,CORPORATE
New York,2009-08-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1927,$213.71,$227.3511,1,CORPORATE
New York,2009-08-23 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1944,$610.23,$649.1809,1,HOME OFFICE
New York,2009-08-23 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1966,$120.96,$123.4286,1,HOME OFFICE
New York,2009-08-25 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 320,$100.73,$106.0316,1,CORPORATE
New York,2009-08-25 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD-RW 3/Pack,$25.27,$26.6,1,CORPORATE
New York,2009-08-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory6,$2446.44,$2575.2,1,CORPORATE
New York,2009-08-27 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,OIC Stacking Trays,$56.52,$59.4947,1,CONSUMER
New York,2009-08-27 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",LETTER OPENERS,Stiletto Hand Letter Openers,$388.74,$418,1,CONSUMER
New York,2009-08-28 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$1030.68,$1041.0909,1,CONSUMER
New York,2009-08-28 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$915.87,$1006.4505,1,HOME OFFICE
New York,2009-08-28 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 337,$140.74,$142.1616,1,CONSUMER
New York,2009-08-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Timeport P8167,$4186.52,$4453.7447,1,HOME OFFICE
New York,2009-08-31 00:00:00,FURNITURE,OFFICE FURNISHINGS,DESK LAMPS,Dana Swing-Arm Lamps,$177.39,$190.7419,1,SMALL BUSINESS
New York,2009-08-31 00:00:00,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,Pastel Pink Envelopes,$208.38,$208.38,1,SMALL BUSINESS
New York,2009-08-31 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 503,$343.92,$365.8723,1,CONSUMER
New York,2009-08-31 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1987,$255.68,$258.2626,1,SMALL BUSINESS
New York,2009-08-31 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Staples Pushpins,$37.11,$40.337,1,CONSUMER
New York,2009-09-01 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 498,$56.26,$56.26,1,CORPORATE
New York,2009-09-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5185,$4443.26,$4936.9556,1,CORPORATE
New York,2009-09-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6162I,$316.75,$329.9479,1,CORPORATE
New York,2009-09-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6162M,$3682.59,$3959.7742,1,CORPORATE
New York,2009-09-02 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 497,$50.92,$56.5778,1,HOME OFFICE
New York,2009-09-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,LX-588,$2623.29,$2649.7879,1,HOME OFFICE
New York,2009-09-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1952,$114.14,$122.7312,1,HOME OFFICE
New York,2009-09-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 230,$11.67,$11.7879,1,HOME OFFICE
New York,2009-09-03 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 325,$72.13,$72.8586,1,HOME OFFICE
New York,2009-09-03 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 336,$140.6,$142.0202,1,HOME OFFICE
New York,2009-09-03 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,BIC® Liqua Brite Liner®,$231.64,$254.5495,1,HOME OFFICE
New York,2009-09-03 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Belkin ErgoBoard™ Keyboard,$1535.65,$1599.6354,1,HOME OFFICE
New York,2009-09-03 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Internet Keyboard,$731.22,$731.22,1,HOME OFFICE
New York,2009-09-04 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 322,$10.54,$10.6465,1,SMALL BUSINESS
New York,2009-09-04 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Fiskars® Softgrip Scissors,$444.01,$453.0714,1,SMALL BUSINESS
New York,2009-09-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory42,$2542.06,$2763.1087,1,SMALL BUSINESS
New York,2009-09-07 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 485,$83.81,$92.0989,1,CONSUMER
New York,2009-09-07 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PLASTIC STORAGE,"Rogers® Jumbo File, Granite",$179.38,$190.8298,1,CORPORATE
New York,2009-09-07 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Akro-Mils 12-Gallon Tote,$316.65,$326.4433,1,CONSUMER
New York,2009-09-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5125,$9535.33,$9729.9286,1,CONSUMER
New York,2009-09-09 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 519,$138.41,$142.6907,1,HOME OFFICE
New York,2009-09-09 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1888,$328.55,$349.5213,1,HOME OFFICE
New York,2009-09-09 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 194,$1750,$1804.1237,1,HOME OFFICE
New York,2009-09-09 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Acme® 8"" Straight Scissors",$587.71,$645.8352,1,CORPORATE
New York,2009-09-10 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Avery Poly Binder Pockets,$125.46,$134.9032,1,HOME OFFICE
New York,2009-09-10 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Things To Do Today Pad,$147.96,$154.125,1,HOME OFFICE
New York,2009-09-10 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 339,$89.75,$96.5054,1,CORPORATE
New York,2009-09-10 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Keyboard,$213.3,$217.6531,1,CORPORATE
New York,2009-09-11 00:00:00,FURNITURE,TABLES,END TABLES,Hon 5100 Series Wood Tables,$9947.77,$10255.433,1,SMALL BUSINESS
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 520,$75.73,$81.4301,1,SMALL BUSINESS
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1882,$1439.81,$1484.3402,1,CORPORATE
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1891,$143.5,$155.9783,1,CORPORATE
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 220,$172.6,$189.6703,1,SMALL BUSINESS
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 224,$135.89,$138.6633,1,SMALL BUSINESS
New York,2009-09-11 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Colored Push Pins,$30.45,$32.0526,1,SMALL BUSINESS
New York,2009-09-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,V2260,$2639.34,$2666,1,SMALL BUSINESS
New York,2009-09-12 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 476,$36.9,$38.4375,1,CORPORATE
New York,2009-09-12 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1923,$201.09,$218.5761,1,CORPORATE
New York,2009-09-12 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1946,$292.86,$318.3261,1,HOME OFFICE
New York,2009-09-12 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1982,$646.34,$646.34,1,CORPORATE
New York,2009-09-12 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 349,$7.49,$7.8021,1,CONSUMER
New York,2009-09-12 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Fuji 5.2GB DVD-RAM,$1555.86,$1587.6122,1,CORPORATE
New York,2009-09-12 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,TDK 4.7GB DVD+R,$298.05,$304.1327,1,HOME OFFICE
New York,2009-09-12 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,TDK 4.7GB DVD-R,$400.22,$439.8022,1,HOME OFFICE
New York,2009-09-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,R280,$2850.33,$2879.1212,1,HOME OFFICE
New York,2009-09-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory34,$2878.95,$2878.95,1,CONSUMER
New York,2009-09-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 218,$11.44,$11.6735,1,CORPORATE
New York,2009-09-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 34,$229.77,$234.4592,1,CORPORATE
New York,2009-09-15 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 496,$143.16,$152.2979,1,CORPORATE
New York,2009-09-15 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 503,$227.46,$249.956,1,CORPORATE
New York,2009-09-15 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 227,$226.41,$238.3263,1,CONSUMER
New York,2009-09-15 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Verbatim DVD Rewritable Disc,$271.49,$271.49,1,CORPORATE
New York,2009-09-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 636,$5731.46,$6097.2979,1,CONSUMER
New York,2009-09-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 5185I,$4175.16,$4639.0667,1,CORPORATE
New York,2009-09-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6160M,$923.77,$1026.4111,1,HOME OFFICE
New York,2009-09-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC 6500,$2476.46,$2721.3846,1,HOME OFFICE
New York,2009-09-16 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Recycled Easel Ring Binders,$592.17,$657.9667,1,CORPORATE
New York,2009-09-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1928,$198.85,$213.8172,1,CORPORATE
New York,2009-09-16 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,White GlueTop Scratch Pads,$377.37,$393.0938,1,CORPORATE
New York,2009-09-18 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1975,$249.44,$268.2151,1,CORPORATE
New York,2009-09-18 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1997,$81.07,$86.2447,1,CORPORATE
New York,2009-09-20 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Global Deluxe Steno Chair,$760.85,$809.4149,1,SMALL BUSINESS
New York,2009-09-20 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1908,$236.4,$246.25,1,SMALL BUSINESS
New York,2009-09-21 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Avery Hanging File Binders,$143.1,$144.5455,1,CORPORATE
New York,2009-09-21 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 498,$126.36,$128.9388,1,CORPORATE
New York,2009-09-24 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 48,$224.58,$231.5258,1,CORPORATE
New York,2009-09-24 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 501,$138.59,$139.9899,1,CORPORATE
New York,2009-09-24 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1882,$2354.28,$2378.0606,1,CORPORATE
New York,2009-09-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 215,$272.42,$272.42,1,CORPORATE
New York,2009-09-26 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HANGING BINDERS,Binder Posts,$32.77,$35.2366,1,SMALL BUSINESS
New York,2009-09-29 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Fiskars® Softgrip Scissors,$25.72,$26.7917,1,CORPORATE
New York,2009-09-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,R380,$8712.3,$8890.102,1,CORPORATE
New York,2009-09-30 00:00:00,OFFICE SUPPLIES,APPLIANCES,AIR PURIFIERS,Harmony Air Purifier,$5098.41,$5256.0928,1,SMALL BUSINESS
New York,2009-10-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1947,$195.98,$213.0217,1,CORPORATE
New York,2009-10-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1950,$274.38,$285.8125,1,CORPORATE
New York,2009-10-02 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 489,$284.96,$287.8384,1,CORPORATE
New York,2009-10-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1927,$85.03,$89.5053,1,SMALL BUSINESS
New York,2009-10-03 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6120I,$4416.45,$4600.4688,1,CORPORATE
New York,2009-10-06 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 19,$1120.64,$1218.087,1,CORPORATE
New York,2009-10-06 00:00:00,TECHNOLOGY,COPIERS AND FAX,COPIERS,Canon PC940 Copier,$2831.16,$2888.9388,1,CORPORATE
New York,2009-10-06 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i600,$1450.65,$1527,1,HOME OFFICE
New York,2009-10-06 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,V2397,$1951.74,$2076.3191,1,CORPORATE
New York,2009-10-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 232,$4506.22,$4645.5876,1,CORPORATE
New York,2009-10-11 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,DAX Cubicle Frames - 8x10,$94.35,$101.4516,1,CORPORATE
New York,2009-10-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,M70,$387.8,$408.2105,1,CORPORATE
New York,2009-10-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Phone 918,$6500.8,$7143.7363,1,SMALL BUSINESS
New York,2009-10-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory16,$1988.72,$2115.6596,1,HOME OFFICE
New York,2009-10-12 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory31,$1386.33,$1540.3667,1,HOME OFFICE
New York,2009-10-13 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Storex Dura Pro™ Binders,$88.03,$94.6559,1,CORPORATE
New York,2009-10-13 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1893,$794.32,$863.3913,1,CORPORATE
New York,2009-10-15 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Flat Face Poster Frame,$662.21,$668.899,1,CONSUMER
New York,2009-10-15 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,KI Adjustable-Height Table,$3112.06,$3175.5714,1,CONSUMER
New York,2009-10-15 00:00:00,OFFICE SUPPLIES,APPLIANCES,VACUUM CLEANERS,Euro-Pro Shark Turbo Vacuum,$841.91,$915.1196,1,HOME OFFICE
New York,2009-10-15 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 517,$102.79,$103.8283,1,CORPORATE
New York,2009-10-15 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1959,$228.82,$235.8969,1,CORPORATE
New York,2009-10-15 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 326,$19.36,$19.36,1,CONSUMER
New York,2009-10-15 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Acme® Softgrip Scissors,$339.87,$365.4516,1,HOME OFFICE
New York,2009-10-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,R300LX,$1811.34,$1829.6364,1,CORPORATE
New York,2009-10-16 00:00:00,FURNITURE,OFFICE FURNISHINGS,DOOR ACCESSORIES,Ultra Door Pull Handle,$336.34,$354.0421,1,HOME OFFICE
New York,2009-10-17 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,Hon 4-Shelf Metal Bookcases,$2002.4,$2002.4,1,CORPORATE
New York,2009-10-17 00:00:00,OFFICE SUPPLIES,ENVELOPES,SPECIALTY ENVELOPES,Poly String Tie Envelopes,$59.56,$62.6947,1,CONSUMER
New York,2009-10-17 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 492,$79.44,$84.5106,1,CORPORATE
New York,2009-10-17 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1943,$1007.48,$1107.1209,1,CONSUMER
New York,2009-10-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 193,$239.4,$257.4194,1,CORPORATE
New York,2009-10-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 222,$312.35,$328.7895,1,CONSUMER
New York,2009-10-17 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$197.82,$199.8182,1,CORPORATE
New York,2009-10-17 00:00:00,TECHNOLOGY,OFFICE MACHINES,TELEPHONES,"210 Trimline Phone, White",$621.46,$690.5111,1,CONSUMER
New York,2009-10-17 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 768,$4614.03,$4708.1939,1,CORPORATE
New York,2009-10-17 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory26,$726.34,$741.1633,1,CORPORATE
New York,2009-10-18 00:00:00,TECHNOLOGY,COPIERS AND FAX,COPIERS,Canon PC940 Copier,$7370.84,$8099.8242,1,SMALL BUSINESS
New York,2009-10-19 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Nu-Dell Oak Frame,$144.73,$144.73,1,HOME OFFICE
New York,2009-10-19 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 481,$56.41,$57.5612,1,SMALL BUSINESS
New York,2009-10-19 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 496,$144.63,$147.5816,1,HOME OFFICE
New York,2009-10-19 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1928,$262.87,$292.0778,1,CORPORATE
New York,2009-10-19 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 208,$307.32,$310.4242,1,CORPORATE
New York,2009-10-19 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 345,$710.96,$718.1414,1,SMALL BUSINESS
New York,2009-10-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6190,$2977.75,$3007.8283,1,CORPORATE
New York,2009-10-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T61,$643.28,$663.1753,1,HOME OFFICE
New York,2009-10-21 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 328,$254.62,$276.7609,1,CONSUMER
New York,2009-10-22 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1963,$134.88,$134.88,1,CONSUMER
New York,2009-10-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i50sx,$2132.8,$2132.8,1,CORPORATE
New York,2009-10-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory14,$1180.96,$1269.8495,1,CONSUMER
New York,2009-10-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory16,$905.18,$994.7033,1,CORPORATE
New York,2009-10-23 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1981,$72.73,$72.73,1,CORPORATE
New York,2009-10-24 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Bevis Steel Folding Chairs,$3205.24,$3237.6162,1,HOME OFFICE
New York,2009-10-25 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 489,$470.74,$517.2967,1,SMALL BUSINESS
New York,2009-10-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 196,$260.6,$274.3158,1,HOME OFFICE
New York,2009-10-25 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Internet Keyboard,$939.77,$939.77,1,SMALL BUSINESS
New York,2009-10-26 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,24-Hour Round Wall Clock,$513.5,$529.3814,1,CORPORATE
New York,2009-10-27 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Stacking Trays by OIC,$197.77,$210.3936,1,SMALL BUSINESS
New York,2009-10-27 00:00:00,FURNITURE,TABLES,END TABLES,Laminate Occasional Tables,$6933.52,$7376.0851,1,SMALL BUSINESS
New York,2009-10-27 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,KI Adjustable-Height Table,$1996.41,$2218.2333,1,CORPORATE
New York,2009-10-27 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 23,$65.79,$73.1,1,CORPORATE
New York,2009-10-27 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size Cart,$682.15,$757.9444,1,SMALL BUSINESS
New York,2009-10-27 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T193,$1782.31,$1818.6837,1,CORPORATE
New York,2009-10-28 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1889,$1849.63,$1906.8351,1,HOME OFFICE
New York,2009-10-28 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 336,$95.65,$101.7553,1,CONSUMER
New York,2009-10-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 8260,$1059.66,$1139.4194,1,HOME OFFICE
New York,2009-10-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i85s,$3726.03,$4140.0333,1,CONSUMER
New York,2009-10-29 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 495,$102.82,$107.1042,1,CORPORATE
New York,2009-10-29 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1915,$304.55,$323.9894,1,CORPORATE
New York,2009-10-29 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 340,$80.53,$81.3434,1,CONSUMER
New York,2009-10-29 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Prang Colored Pencils,$114.39,$119.1563,1,CONSUMER
New York,2009-10-31 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 317,$150.52,$153.5918,1,CONSUMER
